,domain,VT_scan,isNXDomain,perNumChars,VtoC,lenDomain,SymToChar,TLD,class
4110,tusandgcbnxxy.com,0,0,0,23,17,6,com,1
4111,uopeklvmntwqg.net,0,0,0,33,17,6,net,1
4112,vqqqetlrputkg.biz,0,0,0,23,17,6,biz,1
4113,uivggpircfdkp.ru,0,0,0,36,16,7,ru,1
4114,vkwsaxxwegaeg.org,0,0,0,45,17,6,org,1
4115,wetwwgnhqmywg.co.uk,0,0,0,21,19,12,uk,1
4116,xgujqodmsnvqg.info,0,0,0,31,18,6,info,1
4117,nnhtewcmxkqcc.com,0,0,0,14,17,6,com,1
4118,bdcytcgikowmk.net,0,0,0,23,17,6,net,1
4119,oirrqhocwiikc.biz,0,0,0,60,17,6,biz,1
4120,cxmwgmsxjmoub.ru,0,0,0,25,16,7,ru,1
4121,rwlhhefhjswac.org,0,0,0,23,17,6,org,1
4122,fmgmwjjdvwdkk.co.uk,0,0,0,13,19,12,uk,1
4123,srvftorwiqoij.info,0,0,0,55,18,6,info,1
4124,ghqkjtvsuuusi.com,0,0,0,45,17,6,com,1
4125,rrpgvljeqbxmk.net,0,0,0,14,17,6,net,1
4126,svkqvqprdposk.biz,0,0,0,14,17,6,biz,1
4127,smaeivvtpypuk.ru,0,0,0,50,16,7,ru,1
4128,tquoibchcngbb.org,0,0,0,33,17,6,org,1
